,date,close,open,low,high,3m_iv,short_interest_rate
1753,2013-01-25,150.25,149.88,149.3726,150.25,,
1754,2013-01-28,150.07,150.29,149.51,150.33,,
1755,2013-01-29,150.66,149.77,149.67,150.85,,
1756,2013-01-30,150.07,150.64,149.93,150.94,,
1757,2013-01-31,149.7,149.89,149.6,150.38,,1.652
1758,2013-02-01,151.24,150.65,150.39,151.42,,
1759,2013-02-04,149.535,150.32,149.43,151.2679,,
1760,2013-02-05,151.05,150.35,150.29,151.48,,
1761,2013-02-06,151.16,150.52,150.41,151.26,,
1762,2013-02-07,150.96,151.205,149.86,151.35,,
1763,2013-02-08,151.8,151.22,151.22,151.89,,
1764,2013-02-11,151.77,151.74,151.3938,151.9,,
1765,2013-02-12,152.02,151.78,151.61,152.3,,
1766,2013-02-13,152.151,152.33,151.72,152.61,,
1767,2013-02-14,152.29,151.69,151.52,152.47,,
1768,2013-02-15,152.11,152.43,151.55,152.59,,1.836
1769,2013-02-19,153.25,152.37,152.1629,153.28,,
1770,2013-02-20,151.34,153.14,151.26,153.19,,
1771,2013-02-21,150.42,150.96,149.94,151.4218,,
1772,2013-02-22,151.89,151.15,150.4913,151.89,,
1773,2013-02-25,149.0,152.63,149.0,152.86,,
1774,2013-02-26,150.02,149.72,148.73,150.2,,
1775,2013-02-27,151.91,149.89,149.76,152.33,,
1776,2013-02-28,151.61,151.9,151.41,152.87,,1.584
1777,2013-03-01,152.11,151.09,150.41,152.34,,
1778,2013-03-04,152.92,151.76,151.52,152.92,,
1779,2013-03-05,154.29,153.66,153.64,154.7,,
1780,2013-03-06,154.5,154.84,154.16,154.92,,
1781,2013-03-07,154.776,154.7,154.52,154.98,,
1782,2013-03-08,155.44,155.46,154.66,155.65,,
1783,2013-03-11,156.03,155.325,155.13,156.04,,
1784,2013-03-12,155.68,155.92,155.21,156.1,,
1785,2013-03-13,155.905,155.76,155.23,156.12,,
1786,2013-03-14,156.73,156.31,155.9078,156.8,,
1787,2013-03-15,155.83,155.85,155.31,156.04,,2.093
1788,2013-03-18,154.97,154.34,154.2,155.64,,
1789,2013-03-19,154.61,155.3,153.59,155.51,,
1790,2013-03-20,155.69,155.52,155.26,155.95,,
1791,2013-03-21,154.359,154.76,154.1,155.6389,,
1792,2013-03-22,155.6,154.85,154.73,155.6,,
1793,2013-03-25,154.95,156.01,154.35,156.27,,
1794,2013-03-26,156.19,155.59,155.42,156.23,,
1795,2013-03-27,156.19,155.26,155.0,156.245,,
1796,2013-03-28,156.67,156.09,155.75,156.85,,2.056
1797,2013-04-01,156.05,156.59,155.67,156.91,,
1798,2013-04-02,156.82,156.61,156.37,157.21,,
1799,2013-04-03,155.23,156.91,154.82,157.03,,
1800,2013-04-04,155.86,155.43,155.09,156.17,,
1801,2013-04-05,155.158,153.95,153.77,155.35,,
1802,2013-04-08,156.21,155.27,154.75,156.22,,
1803,2013-04-09,156.75,156.5,155.98,157.32,,
1804,2013-04-10,158.67,157.17,157.13,158.87,,
1805,2013-04-11,159.19,158.7,158.54,159.71,,
1806,2013-04-12,158.8,158.68,157.92,159.04,,
1807,2013-04-15,155.118,158.0,155.1,158.13,,1.878
1808,2013-04-16,157.41,156.29,155.91,157.49,,
1809,2013-04-17,155.11,156.29,154.28,156.32,,
1810,2013-04-18,154.14,155.37,153.55,155.41,,
1811,2013-04-19,155.48,154.5,154.12,155.55,,
1812,2013-04-22,156.17,155.78,154.75,156.54,,
1813,2013-04-23,157.78,156.95,156.17,157.93,,
1814,2013-04-24,157.88,157.83,157.54,158.3,,
1815,2013-04-25,158.52,158.34,158.1,159.27,,
1816,2013-04-26,158.24,158.33,157.73,158.6,,
1817,2013-04-29,159.3,158.67,158.42,159.65,,
1818,2013-04-30,159.68,159.27,158.61,159.72,,1.722
1819,2013-05-01,158.28,159.33,158.1,159.41,,
1820,2013-05-02,159.75,158.68,158.53,159.89,,
1821,2013-05-03,161.368,161.14,159.782,161.88,,
1822,2013-05-06,161.78,161.49,161.42,162.01,,
1823,2013-05-07,162.5999,162.13,161.67,162.65,,
1824,2013-05-08,163.34,162.42,162.33,163.39,,
1825,2013-05-09,162.881,163.27,162.47,163.7,,
1826,2013-05-10,163.41,162.99,162.51,163.5498,,
1827,2013-05-13,163.54,163.2,162.82,163.81,,
1828,2013-05-14,165.23,163.67,163.67,165.35,,
1829,2013-05-15,166.115,164.96,164.91,166.45,,2.267
1830,2013-05-16,165.34,165.78,165.09,166.36,,
1831,2013-05-17,166.94,165.95,165.73,167.04,,
1832,2013-05-20,166.93,166.78,166.61,167.58,,
1833,2013-05-21,167.17,167.08,166.5,167.8,,
1834,2013-05-22,165.93,167.34,165.17,169.07,,
1835,2013-05-23,165.45,164.16,163.94,165.91,,
1836,2013-05-24,165.308,164.47,163.98,165.3805,,
1837,2013-05-28,166.3,167.04,165.81,167.78,,
1838,2013-05-29,165.22,165.42,164.34,165.8,,
1839,2013-05-30,165.83,165.35,165.22,166.59,,
1840,2013-05-31,163.445,165.37,163.13,166.31,,1.534
1841,2013-06-03,164.35,163.83,162.6599,164.46,,
1842,2013-06-04,163.56,164.44,162.73,165.1,,
1843,2013-06-05,161.272,163.09,161.13,163.42,,
1844,2013-06-06,162.73,161.2,160.25,162.74,,
1845,2013-06-07,164.8,163.85,163.14,164.95,,
1846,2013-06-10,164.8,165.31,164.37,165.4,,
1847,2013-06-11,163.098,163.3,162.739,164.54,,
1848,2013-06-12,161.75,164.22,161.6,164.39,,
1849,2013-06-13,164.21,161.66,161.3,164.5,,
1850,2013-06-14,163.175,164.03,162.91,164.67,,1.361
1851,2013-06-17,164.44,164.29,163.2192,165.22,,
1852,2013-06-18,165.735,164.53,164.52,165.99,,
1853,2013-06-19,163.45,165.6,163.38,165.89,,
1854,2013-06-20,159.4,161.86,158.98,163.4668,,
1855,2013-06-21,159.07,159.64,157.47,159.76,,
1856,2013-06-24,157.06,157.41,155.73,158.43,,
1857,2013-06-25,158.575,158.48,157.42,160.1,,
1858,2013-06-26,160.14,159.87,159.25,160.5,,
1859,2013-06-27,161.08,161.1,160.95,161.82,,
1860,2013-06-28,160.42,160.63,159.86,161.4,,1.293
1861,2013-07-01,161.36,161.26,161.08,162.48,,
1862,2013-07-02,161.21,161.12,160.5,162.3,,
1863,2013-07-03,161.28,160.48,160.22,161.77,,
1864,2013-07-05,163.02,162.47,161.3,163.08,,
1865,2013-07-08,163.945,163.86,163.0838,164.39,,
1866,2013-07-09,165.13,164.98,164.27,165.33,,
1867,2013-07-10,165.192,164.97,164.63,165.75,,
1868,2013-07-11,167.44,167.11,165.1774,167.61,,
1869,2013-07-12,167.51,167.39,167.13,167.9332,,
1870,2013-07-15,168.155,167.97,167.68,168.39,,2.071
1871,2013-07-16,167.525,168.26,167.07,168.36,,
1872,2013-07-17,167.9501,168.16,167.73,168.48,,
1873,2013-07-18,168.87,168.31,168.2,169.27,,
1874,2013-07-19,169.17,168.52,168.31,169.23,,
1875,2013-07-22,169.5,169.41,169.01,169.74,,
1876,2013-07-23,169.14,169.8,169.05,169.83,,
1877,2013-07-24,168.52,169.79,168.18,169.86,,
1878,2013-07-25,168.93,168.22,167.94,169.08,,
1879,2013-07-26,169.11,168.22,167.52,169.16,,
1880,2013-07-29,168.59,168.68,168.11,169.06,,
1881,2013-07-30,168.588,169.1,168.19,169.28,,
1882,2013-07-31,168.71,168.94,168.49,169.85,,2.465
1883,2013-08-01,170.66,169.99,169.9,170.81,,
1884,2013-08-02,170.95,170.28,170.05,170.9725,,
1885,2013-08-05,170.7,170.57,170.35,170.96,,
1886,2013-08-06,169.73,170.37,169.35,170.7402,,
1887,2013-08-07,169.18,169.19,168.55,169.43,,
1888,2013-08-08,169.8,169.98,168.93,170.18,,
1889,2013-08-09,169.31,169.58,168.72,170.1,,
1890,2013-08-12,169.111,168.46,168.38,169.31,,
1891,2013-08-13,169.61,169.41,168.41,169.9,,
1892,2013-08-14,168.74,169.53,168.7,169.8,,
1893,2013-08-15,166.38,167.41,166.09,167.43,,2.471
1894,2013-08-16,165.83,166.06,165.5,166.63,,
1895,2013-08-19,164.77,165.64,164.76,166.21,,
1896,2013-08-20,165.58,165.04,164.86,166.2,,
1897,2013-08-21,164.56,165.12,164.19,166.03,,
1898,2013-08-22,166.06,164.9,164.89,166.3,,
1899,2013-08-23,166.62,166.55,165.77,166.83,,
1900,2013-08-26,166.0,166.79,165.89,167.3,,
1901,2013-08-27,163.33,164.36,163.21,166.0024,,
1902,2013-08-28,163.91,163.26,163.05,164.49,,
1903,2013-08-29,164.17,163.55,163.4,165.04,,
1904,2013-08-30,163.65,164.51,163.17,164.53,,2.33
1905,2013-09-03,164.39,165.23,163.7,165.58,,
1906,2013-09-04,165.75,164.43,164.135,166.03,,
1907,2013-09-05,165.96,165.85,165.73,166.4,,
1908,2013-09-06,166.04,166.51,164.48,166.98,,
1909,2013-09-09,167.634,166.45,166.45,167.73,,
1910,2013-09-10,168.87,168.64,168.26,168.9,,
1911,2013-09-11,169.4,168.64,168.35,169.4,,
1912,2013-09-12,168.95,169.34,168.72,169.56,,
1913,2013-09-13,169.33,169.13,168.74,169.46,,2.783
1914,2013-09-16,170.31,171.16,170.04,171.24,,
1915,2013-09-17,171.07,170.46,170.46,171.11,,
1916,2013-09-18,173.051,171.01,170.58,173.52,,
1917,2013-09-19,172.76,173.52,172.585,173.6,,
1918,2013-09-20,170.72,172.33,170.58,172.33,,
1919,2013-09-23,169.93,170.49,169.39,170.65,,
1920,2013-09-24,169.53,169.9,169.21,170.53,,
1921,2013-09-25,169.04,169.64,168.89,169.98,,
1922,2013-09-26,169.69,169.32,169.05,170.17,,
1923,2013-09-27,168.909,168.84,168.47,169.14,,
1924,2013-09-30,168.01,167.48,167.15,168.54,,1.996
1925,2013-10-01,169.34,168.14,167.9671,169.5,,
1926,2013-10-02,169.18,168.35,167.83,169.3422,,
1927,2013-10-03,167.62,168.79,166.84,168.94,,
1928,2013-10-04,168.89,167.75,167.53,169.06,,
1929,2013-10-07,167.43,167.42,167.25,168.45,,
1930,2013-10-08,165.48,167.4,165.36,167.62,,
1931,2013-10-09,165.6,165.8,164.53,166.2,,
1932,2013-10-10,169.17,167.29,167.23,169.26,,
1933,2013-10-11,170.26,168.91,168.77,170.32,,
1934,2013-10-14,170.94,169.21,169.08,171.08,,
1935,2013-10-15,169.7,170.51,169.47,171.15,,1.846
1936,2013-10-16,172.07,170.72,170.635,172.16,,
1937,2013-10-17,173.22,171.37,171.34,173.32,,
1938,2013-10-18,174.388,173.86,173.51,174.51,,
1939,2013-10-21,174.4,174.45,174.01,174.75,,
1940,2013-10-22,175.41,174.91,174.4262,175.93,,
1941,2013-10-23,174.57,174.81,173.96,174.89,,
1942,2013-10-24,175.15,174.92,174.51,175.37,,
1943,2013-10-25,175.95,175.51,175.17,176.0,,
1944,2013-10-28,176.23,175.89,175.7,176.47,,
1945,2013-10-29,177.17,176.63,176.38,177.24,,
1946,2013-10-30,176.29,177.38,175.66,177.51,,
1947,2013-10-31,175.79,176.15,175.53,176.89,,2.093
1948,2013-11-01,176.21,176.02,175.22,176.61,,
1949,2013-11-04,176.83,176.69,175.9825,176.9,,
1950,2013-11-05,176.27,176.14,175.57,176.75,,
1951,2013-11-06,177.17,177.03,176.54,177.5,,
1952,2013-11-07,174.93,177.5,174.76,177.64,,
1953,2013-11-08,177.29,174.87,174.85,177.31,,
1954,2013-11-11,177.32,177.12,176.91,177.53,,
1955,2013-11-12,176.96,176.94,176.37,177.36,,
1956,2013-11-13,178.38,176.09,176.09,178.4261,,
1957,2013-11-14,179.27,178.54,178.25,179.42,,
1958,2013-11-15,180.05,179.56,179.33,180.12,,2.559
1959,2013-11-18,179.42,180.35,179.02,180.5,,
1960,2013-11-19,179.03,179.33,178.72,179.87,,
1961,2013-11-20,178.47,179.39,177.98,179.93,,
1962,2013-11-21,179.91,178.97,178.86,180.05,,
1963,2013-11-22,180.81,179.98,179.77,180.83,,
1964,2013-11-25,180.63,181.13,180.37,181.17,,
1965,2013-11-26,180.68,180.72,180.405,181.22,,
1966,2013-11-27,181.12,180.87,180.65,181.24,,
1967,2013-11-29,181.0,181.32,180.8,181.75,,3.238
1968,2013-12-02,180.53,181.09,180.25,181.43,,
1969,2013-12-03,179.75,179.94,179.17,180.39,,
1970,2013-12-04,179.73,179.1,178.35,180.48,,
1971,2013-12-05,178.94,179.41,178.7701,179.74,,
1972,2013-12-06,180.94,180.67,180.15,181.11,,
1973,2013-12-09,181.4,181.47,181.16,181.67,,
1974,2013-12-10,180.75,180.98,180.635,181.36,,
1975,2013-12-11,178.72,180.81,178.5,180.85,,
1976,2013-12-12,178.13,178.64,177.76,178.86,,
1977,2013-12-13,178.11,178.5,177.77,178.66,,2.513
1978,2013-12-16,179.216,178.95,178.9,179.81,,
1979,2013-12-17,178.65,179.36,178.25,179.41,,
1980,2013-12-18,181.7,178.92,177.32,181.73,,
1981,2013-12-19,181.49,181.19,180.71,181.7,,
1982,2013-12-20,181.56,180.67,180.5683,181.99,,
1983,2013-12-23,182.53,182.41,182.065,182.64,,
1984,2013-12-24,182.93,182.54,182.53,183.01,,
1985,2013-12-26,183.855,183.34,183.32,183.96,,
1986,2013-12-27,183.845,184.1,183.66,184.18,,
1987,2013-12-30,183.82,183.87,183.58,184.02,,
1988,2013-12-31,184.69,184.07,183.93,184.69,,1.994
1989,2014-01-02,182.92,183.98,182.48,184.07,,
1990,2014-01-03,182.885,183.21,182.63,183.6,,
1991,2014-01-06,182.36,183.47,182.08,183.56,,
1992,2014-01-07,183.48,183.09,182.95,183.79,,
1993,2014-01-08,183.52,183.45,182.89,183.83,,
1994,2014-01-09,183.64,184.1,182.795,184.13,,
1995,2014-01-10,184.14,183.95,183.01,184.22,,
1996,2014-01-13,181.685,183.71,181.34,184.18,,
1997,2014-01-14,183.67,182.28,181.95,183.77,,
1998,2014-01-15,184.66,184.1,183.7102,184.94,,2.075
1999,2014-01-16,184.42,184.28,183.83,184.6618,,
2000,2014-01-17,183.635,184.1,183.32,184.45,,
2001,2014-01-21,184.18,184.7,183.05,184.77,,
2002,2014-01-22,184.3,184.49,183.91,184.57,,
2003,2014-01-23,182.79,183.36,181.82,183.4,,
2004,2014-01-24,178.89,181.6,178.83,181.66,,
2005,2014-01-27,178.01,179.06,177.12,179.52,,
2006,2014-01-28,179.07,178.14,178.12,179.3,,
2007,2014-01-29,177.35,177.56,176.88,178.55,,
2008,2014-01-30,179.23,178.86,178.26,179.81,,
2009,2014-01-31,178.18,177.02,176.92,179.29,,1.688
2010,2014-02-03,174.17,177.95,173.83,178.37,,
2011,2014-02-04,175.385,174.95,174.1055,175.84,,
2012,2014-02-05,175.17,174.79,173.71,175.56,,
2013,2014-02-06,177.48,175.58,175.2209,177.48,,
2014,2014-02-07,179.68,178.31,177.73,179.87,,
2015,2014-02-10,180.01,179.7,179.21,180.07,,
2016,2014-02-11,181.98,180.16,180.0389,182.439,,
2017,2014-02-12,182.07,182.22,181.705,182.83,,
2018,2014-02-13,183.01,180.84,180.83,183.2,,
2019,2014-02-14,184.02,182.84,182.67,184.36,,1.786
2020,2014-02-18,184.24,184.19,183.65,184.49,,
2021,2014-02-19,183.02,183.76,182.87,184.95,,
2022,2014-02-20,184.1,183.27,182.6,184.52,,
2023,2014-02-21,183.89,184.49,183.8,184.89,,
2024,2014-02-24,184.91,184.28,184.2,186.15,,
2025,2014-02-25,184.84,185.03,184.23,185.59,,
2026,2014-02-26,184.85,185.11,184.33,185.6,,
2027,2014-02-27,185.82,184.59,184.37,185.87,,
2028,2014-02-28,186.29,185.79,185.05,187.15,,2.105
2029,2014-03-03,184.98,184.69,183.75,185.45,,
2030,2014-03-04,187.58,186.75,186.75,187.98,,
2031,2014-03-05,187.75,187.72,187.45,188.07,,
2032,2014-03-06,188.18,188.21,187.7796,188.61,,
2033,2014-03-07,188.26,188.87,187.43,188.96,,
2034,2014-03-10,188.16,187.94,187.08,188.23,,
2035,2014-03-11,187.23,188.44,186.8,188.71,,
2036,2014-03-12,187.28,186.32,185.9,187.35,,
2037,2014-03-13,185.18,187.84,184.66,187.99,,
2038,2014-03-14,184.66,184.8,184.44,185.8,,2.0
2039,2014-03-17,186.33,185.59,185.51,186.77,,
2040,2014-03-18,187.66,186.71,186.51,187.91,,
2041,2014-03-19,186.66,187.7,185.47,187.94,,
2042,2014-03-20,187.747,186.25,185.92,187.89,,
2043,2014-03-21,186.2,187.72,186.03,189.0239,,
2044,2014-03-24,185.43,186.82,184.62,187.07,,
2045,2014-03-25,186.31,186.37,185.27,186.94,,
2046,2014-03-26,184.97,187.03,184.92,187.34,,
2047,2014-03-27,184.58,184.77,183.9,185.34,,
2048,2014-03-28,185.49,185.105,185.0,186.42,,
2049,2014-03-31,187.01,186.65,185.5216,187.3,,1.931
2050,2014-04-01,188.25,187.62,187.0015,188.36,,
2051,2014-04-02,188.88,188.5,188.14,189.13,,
2052,2014-04-03,188.63,189.17,188.05,189.22,,
2053,2014-04-04,186.4,189.64,186.1,189.7,,
2054,2014-04-07,184.34,185.9,183.96,186.26,,
2055,2014-04-08,185.1,184.21,183.59,185.4,,
2056,2014-04-09,187.09,185.6,185.06,187.15,,
2057,2014-04-10,183.155,187.09,182.93,187.17,,
2058,2014-04-11,181.51,182.17,181.31,183.42,,
2059,2014-04-14,182.9401,182.93,181.44,183.37,,
2060,2014-04-15,184.2,183.32,181.51,184.33,,1.914
2061,2014-04-16,186.125,185.47,184.65,186.14,,
2062,2014-04-17,186.39,185.88,185.56,186.91,,
2063,2014-04-21,187.04,186.44,186.21,187.1,,
2064,2014-04-22,187.89,187.23,187.13,188.4,,
2065,2014-04-23,187.45,187.81,187.3,187.92,,
2066,2014-04-24,187.83,188.37,186.93,188.39,,
2067,2014-04-25,186.29,187.21,185.87,187.33,,
2068,2014-04-28,186.875,187.05,184.96,187.69,,
2069,2014-04-29,187.75,187.48,187.08,188.04,,
2070,2014-04-30,188.31,187.44,187.18,188.5,,2.431
2071,2014-05-01,188.325,188.22,187.73,188.84,,
2072,2014-05-02,188.06,188.31,187.78,189.14,,
2073,2014-05-05,188.42,187.14,186.62,188.55,,
2074,2014-05-06,186.78,188.0,186.74,188.13,,
2075,2014-05-07,187.88,187.43,186.01,187.97,,
2076,2014-05-08,187.675,187.67,187.08,189.05,,
2077,2014-05-09,187.96,187.69,186.83,188.04,,
2078,2014-05-12,189.785,188.76,188.75,189.88,,
2079,2014-05-13,189.96,190.03,189.77,190.42,,
2080,2014-05-14,189.06,189.79,188.79,189.88,,
2081,2014-05-15,187.4,188.67,186.48,188.72,12.6975,2.616
2082,2014-05-16,188.05,187.51,186.72,188.13,12.6898,
2083,2014-05-19,188.74,187.69,187.52,188.89,12.6436,
2084,2014-05-20,187.55,188.645,187.07,188.67,12.6019,
2085,2014-05-21,189.13,188.1,188.06,189.22,12.6066,
2086,2014-05-22,189.59,189.18,188.86,189.98,12.5617,
2087,2014-05-23,190.35,189.75,189.5858,190.48,12.537,
2088,2014-05-27,191.52,191.05,190.95,191.58,12.4946,
2089,2014-05-28,191.38,191.52,191.06,191.82,12.4621,
2090,2014-05-29,192.37,191.82,191.33,192.4,12.4253,
2091,2014-05-30,192.68,192.19,192.03,192.8,12.3888,3.341
2092,2014-06-02,192.895,192.95,191.97,192.99,12.3663,
2093,2014-06-03,192.8,192.4,192.25,192.9,12.3471,
2094,2014-06-04,193.19,192.47,192.265,193.3,12.3375,
2095,2014-06-05,194.45,193.41,192.7,194.65,12.3101,
2096,2014-06-06,195.375,194.87,194.78,195.43,12.2599,
2097,2014-06-09,195.58,195.35,195.17,196.05,12.1826,
2098,2014-06-10,195.6,195.33,194.92,195.64,12.1115,
2099,2014-06-11,194.92,194.9,194.48,195.12,12.0743,
2100,2014-06-12,193.54,194.65,193.11,194.8,12.0426,
2101,2014-06-13,194.13,193.9,193.3,194.32,12.0139,3.662
2102,2014-06-16,194.29,193.89,193.66,194.7,11.9707,
2103,2014-06-17,194.83,194.02,193.81,194.97,11.8915,
2104,2014-06-18,196.255,194.83,194.4,196.37,11.7994,
2105,2014-06-19,196.48,196.43,195.8,196.6,11.7321,
2106,2014-06-20,195.94,196.03,195.7,196.1039,11.6546,
2107,2014-06-23,195.88,195.97,195.52,196.05,11.5991,
2108,2014-06-24,194.7,195.53,194.48,196.5,11.5558,
2109,2014-06-25,195.58,194.25,194.25,195.781,11.5117,
2110,2014-06-26,195.44,195.61,194.13,195.63,11.4683,
2111,2014-06-27,195.82,194.98,194.885,195.88,11.4015,
2112,2014-06-30,195.72,195.7,195.53,196.165,11.3354,3.005
2113,2014-07-01,197.03,196.19,196.13,197.63,11.2894,
2114,2014-07-02,197.23,197.05,196.96,197.48,11.2378,
2115,2014-07-03,198.2,197.79,197.64,198.29,11.146,
2116,2014-07-07,197.51,197.82,197.22,197.98,11.1131,
2117,2014-07-08,196.24,197.15,195.76,197.22,11.0845,
2118,2014-07-09,197.12,196.73,196.31,197.295,11.033,
2119,2014-07-10,196.34,195.22,195.06,196.86,11.0512,
2120,2014-07-11,196.61,196.22,195.78,196.75,11.0584,
2121,2014-07-14,197.6,197.61,197.44,197.86,11.0366,
2122,2014-07-15,197.23,197.72,196.36,198.1,11.0099,3.165
2123,2014-07-16,197.96,198.11,197.42,198.26,10.9705,
2124,2014-07-17,195.71,197.35,195.43,198.1,10.9758,
2125,2014-07-18,197.7099,196.35,196.24,197.91,10.9583,
2126,2014-07-21,197.34,197.09,196.43,197.5,10.9807,
2127,2014-07-22,198.2,198.01,197.87,198.56,10.988,
2128,2014-07-23,198.64,198.495,198.1,198.85,11.0011,
2129,2014-07-24,198.65,198.83,198.45,199.06,11.0137,
2130,2014-07-25,197.72,198.09,197.33,198.26,11.0238,
2131,2014-07-28,197.8,197.76,196.62,198.09,11.0174,
2132,2014-07-29,196.95,198.17,196.92,198.45,11.0575,
2133,2014-07-30,196.98,197.65,196.16,197.91,11.0992,
2134,2014-07-31,193.09,195.61,192.97,195.78,11.2006,2.673
2135,2014-08-01,192.5,192.56,191.57,193.76,11.3482,
2136,2014-08-04,193.89,192.87,192.05,194.3,11.4554,
2137,2014-08-05,192.01,193.1,191.31,193.6,11.5936,
2138,2014-08-06,192.07,191.11,191.08,192.89,11.7164,
2139,2014-08-07,191.03,192.935,190.55,193.13,11.8556,
2140,2014-08-08,193.24,191.46,190.95,193.37,11.9582,
2141,2014-08-11,193.795,193.965,193.71,194.66,12.0579,
2142,2014-08-12,193.53,193.61,192.94,194.15,12.1571,
2143,2014-08-13,194.84,194.29,193.96,195.06,12.2252,
2144,2014-08-14,195.76,195.16,194.98,195.76,12.2823,
2145,2014-08-15,195.72,196.47,194.31,196.65,12.3533,2.59
2146,2014-08-18,197.36,196.8,196.69,197.45,12.3756,
2147,2014-08-19,198.39,197.84,197.4426,198.54,12.3779,
2148,2014-08-20,198.92,198.12,198.08,199.16,12.4209,
2149,2014-08-21,199.5,199.09,198.93,199.76,12.3851,
2150,2014-08-22,199.19,199.34,198.74,199.69,12.3636,
2151,2014-08-25,200.2,200.14,199.1502,200.5949,12.3762,
2152,2014-08-26,200.33,200.33,200.28,200.82,12.3866,
2153,2014-08-27,200.25,200.43,199.94,200.57,12.4113,
2154,2014-08-28,200.14,199.59,199.39,200.27,12.3883,
2155,2014-08-29,200.71,200.45,199.82,200.73,12.4105,4.323
2156,2014-09-02,200.61,200.97,199.86,200.995,12.421,
2157,2014-09-03,200.5,201.38,200.22,201.41,12.438,
2158,2014-09-04,200.2101,200.84,199.66,201.58,12.4491,
2159,2014-09-05,201.11,200.17,199.41,201.19,12.4374,
2160,2014-09-08,200.59,200.92,200.0,201.21,12.425,
2161,2014-09-09,199.32,200.41,198.91,200.55,12.4254,
2162,2014-09-10,200.07,199.43,198.77,200.2,12.4085,
2163,2014-09-11,200.3,199.27,199.12,200.33,12.3927,
2164,2014-09-12,199.13,200.1,198.56,200.12,12.3219,
2165,2014-09-15,198.981,199.16,198.38,199.32,12.2498,3.395
2166,2014-09-16,200.48,198.61,198.5,200.84,12.1777,
2167,2014-09-17,200.75,200.77,199.75,201.68,12.0604,
2168,2014-09-18,201.82,201.36,201.1,201.85,11.9364,
2169,2014-09-19,200.7,201.52,200.29,201.899,11.8083,
2170,2014-09-22,199.15,200.35,198.73,200.38,11.7292,
2171,2014-09-23,198.01,198.43,197.95,199.26,11.6997,
2172,2014-09-24,199.56,198.04,197.52,199.69,11.6463,
2173,2014-09-25,196.34,199.04,196.27,199.05,11.6717,
2174,2014-09-26,197.9,196.7,196.42,198.39,11.6983,
2175,2014-09-29,197.54,196.2,196.05,197.89,11.746,
2176,2014-09-30,197.02,197.69,196.61,198.3,11.8283,2.146
2177,2014-10-01,194.35,196.7,193.91,196.77,11.9403,
2178,2014-10-02,194.38,194.18,192.35,195.055,12.0418,
2179,2014-10-03,196.52,195.68,195.08,196.94,12.1124,
2180,2014-10-06,196.29,197.34,195.582,197.6,12.1981,
2181,2014-10-07,193.26,195.28,193.22,195.72,12.3174,
2182,2014-10-08,196.64,193.37,192.36,196.92,12.3924,
2183,2014-10-09,192.74,196.33,192.58,196.6,12.5243,
2184,2014-10-10,190.54,192.69,190.49,193.65,12.6979,
2185,2014-10-13,187.4099,190.46,187.3,191.15,12.9352,
2186,2014-10-14,187.7,188.42,187.04,189.82,13.1396,
2187,2014-10-15,186.43,185.16,181.92,187.694,13.3962,1.489
2188,2014-10-16,186.27,183.06,182.89,187.58,13.6271,
2189,2014-10-17,188.47,188.42,187.62,189.75,13.8363,
2190,2014-10-20,190.3,188.13,188.07,190.45,14.0014,
2191,2014-10-21,194.07,191.68,191.48,194.2,14.1074,
2192,2014-10-22,192.69,194.41,192.61,194.91,14.2466,
2193,2014-10-23,194.93,194.62,194.26,196.2,14.3666,
2194,2014-10-24,196.43,195.25,194.49,196.49,14.467,
